event_id,event_time,partition,source_system,source_vm,client_ip,database_name,login_name,lifecycle_phase,event_type,command_type,object_name,sql_text,query_length,rows_returned,failed_login_count,privilege_changed,maintenance_window,risk_label,severity,is_attack,attack_scenario,risk_score,baseline_score,baseline_decision,normalized_label,dataset_version
EVT-020175,2026-06-04T19:58:21+00:00,train,pgsql,aidac-pgsql,192.168.136.237,auditdb,svc_batch,normal_operation,read,SELECT,payments,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,324,0,0,0,normal,LOW,0,none,0.0478,0.02,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020176,2026-06-04T19:58:50+00:00,train,pgsql,aidac-pgsql,192.168.136.190,billing,svc_report,normal_operation,reporting,SELECT,orders,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,226,0,0,0,normal,INFO,0,none,0.2877,0.2258,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020177,2026-06-04T19:59:00+00:00,train,mssql,aidac-mssql,192.168.136.199,auditdb,etl_user,normal_operation,read,SELECT,customers,"SELECT customer_id, status FROM customers WHERE customer_id = 675341;",69,240,0,0,0,normal,INFO,0,none,0.0966,0.0406,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020178,2026-06-04T19:59:06+00:00,train,pgsql,aidac-pgsql,192.168.136.162,hr,etl_user,normal_operation,maintenance,ALTER,users,ALTER INDEX idx_orders_customer REBUILD;,40,11,0,0,0,normal,INFO,0,none,0.1025,0.0698,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020179,2026-06-04T19:59:24+00:00,train,mssql,aidac-mssql,192.168.136.45,inventory,report_user,incident_response,maintenance,ALTER,transactions,ALTER INDEX idx_orders_customer REBUILD;,40,0,0,0,0,normal,INFO,0,none,0.0103,0.0,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020180,2026-06-04T19:59:27+00:00,train,mssql,aidac-mssql,192.168.136.69,auditdb,dba_admin,normal_operation,maintenance,BACKUP,audit_log,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,16,0,0,0,normal,INFO,0,none,0.0802,0.0193,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020181,2026-06-04T19:59:38+00:00,train,pgsql,aidac-pgsql,192.168.136.65,auditdb,svc_report,maintenance_window,read,SELECT,audit_log,"SELECT customer_id, status FROM customers WHERE customer_id = 374720;",69,35,0,0,1,normal,LOW,0,none,0.1315,0.078,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020182,2026-06-04T20:00:00+00:00,train,pgsql,aidac-pgsql,192.168.136.119,hr,etl_user,normal_operation,write,UPDATE,transactions,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 832527;,76,18,0,0,0,normal,INFO,0,none,0.1191,0.056,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020183,2026-06-04T20:00:14+00:00,train,pgsql,aidac-pgsql,192.168.136.116,inventory,svc_backup,normal_operation,write,INSERT,audit_log,"INSERT INTO audit_log(user_id, action, created_at) VALUES (681084, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,8,0,0,0,normal,INFO,0,none,0.0573,0.0379,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020184,2026-06-04T20:00:36+00:00,train,mssql,aidac-mssql,192.168.136.67,auditdb,readonly_user,backup_window,write,INSERT,transactions,"INSERT INTO audit_log(user_id, action, created_at) VALUES (683029, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,0,0,0,1,normal,LOW,0,none,0.0358,0.0,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020185,2026-06-04T20:00:44+00:00,train,pgsql,aidac-pgsql,192.168.136.214,crm,svc_batch,incident_response,write,INSERT,transactions,"INSERT INTO audit_log(user_id, action, created_at) VALUES (203204, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,5,0,0,0,normal,LOW,0,none,0.1926,0.1664,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020186,2026-06-04T20:00:58+00:00,train,pgsql,aidac-pgsql,192.168.136.145,crm,svc_batch,maintenance_window,read,SELECT,customers,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,260,0,0,1,normal,LOW,0,none,0.2591,0.2304,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020187,2026-06-04T20:01:08+00:00,train,mssql,aidac-mssql,192.168.136.157,core_banking,app_user,normal_operation,maintenance,ALTER,orders,ALTER INDEX idx_orders_customer REBUILD;,40,9,0,0,0,normal,LOW,0,none,0.2218,0.1842,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020188,2026-06-04T20:01:25+00:00,train,mssql,aidac-mssql,192.168.136.21,billing,svc_report,deployment_window,write,INSERT,users,"INSERT INTO audit_log(user_id, action, created_at) VALUES (373344, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,0,0,0,1,normal,INFO,0,none,0.2994,0.2744,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020189,2026-06-04T20:01:50+00:00,train,pgsql,aidac-pgsql,192.168.136.222,auditdb,etl_user,normal_operation,read,SELECT,transactions,"SELECT customer_id, status FROM customers WHERE customer_id = 890565;",69,104,0,0,0,normal,INFO,0,none,0.2848,0.2781,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020190,2026-06-04T20:02:12+00:00,train,pgsql,aidac-pgsql,192.168.136.58,billing,svc_backup,normal_operation,maintenance,ALTER,audit_log,ALTER INDEX idx_orders_customer REBUILD;,40,13,0,0,0,normal,LOW,0,none,0.2105,0.2056,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020191,2026-06-04T20:02:39+00:00,train,mssql,aidac-mssql,192.168.136.93,hr,report_user,normal_operation,write,INSERT,orders,"INSERT INTO audit_log(user_id, action, created_at) VALUES (653327, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,5,0,0,0,normal,LOW,0,none,0.0544,0.0338,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020192,2026-06-04T20:03:08+00:00,train,mssql,aidac-mssql,192.168.136.122,auditdb,dba_admin,normal_operation,maintenance,BACKUP,payments,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,19,0,0,0,normal,LOW,0,none,0.2015,0.1781,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020193,2026-06-04T20:03:28+00:00,train,pgsql,aidac-pgsql,192.168.136.59,hr,readonly_user,normal_operation,maintenance,ALTER,audit_log,ALTER INDEX idx_orders_customer REBUILD;,40,1,0,0,0,normal,INFO,0,none,0.294,0.2931,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020194,2026-06-04T20:03:58+00:00,train,mssql,aidac-mssql,192.168.136.23,hr,svc_etl,normal_operation,write,INSERT,customers,"INSERT INTO audit_log(user_id, action, created_at) VALUES (741467, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,17,0,0,0,normal,INFO,0,none,0.2596,0.2375,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020195,2026-06-04T20:04:01+00:00,train,mssql,aidac-mssql,192.168.136.124,hr,report_user,deployment_window,write,INSERT,audit_log,"INSERT INTO audit_log(user_id, action, created_at) VALUES (194789, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,12,0,0,1,normal,LOW,0,none,0.0436,0.008,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020196,2026-06-04T20:04:29+00:00,train,pgsql,aidac-pgsql,192.168.136.36,hr,readonly_user,normal_operation,maintenance,ALTER,orders,ALTER INDEX idx_orders_customer REBUILD;,40,1,0,0,0,normal,INFO,0,none,0.093,0.0906,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020197,2026-06-04T20:04:57+00:00,train,pgsql,aidac-pgsql,192.168.136.131,auditdb,svc_backup,normal_operation,write,UPDATE,users,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 614461;,76,1,0,0,0,normal,INFO,0,none,0.2817,0.2493,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020198,2026-06-04T20:05:06+00:00,train,pgsql,aidac-pgsql,192.168.136.57,hr,svc_batch,normal_operation,read,SELECT,users,"SELECT customer_id, status FROM customers WHERE customer_id = 252271;",69,413,0,0,0,normal,INFO,0,none,0.0533,0.0036,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020199,2026-06-04T20:05:17+00:00,train,pgsql,aidac-pgsql,192.168.136.179,core_banking,backup_user,backup_window,maintenance,ALTER,audit_log,ALTER INDEX idx_orders_customer REBUILD;,40,9,0,0,1,normal,INFO,0,none,0.0243,0.0009,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020200,2026-06-04T20:05:32+00:00,train,pgsql,aidac-pgsql,192.168.136.128,crm,svc_batch,backup_window,maintenance,ALTER,transactions,ALTER INDEX idx_orders_customer REBUILD;,40,6,0,0,1,normal,LOW,0,none,0.2132,0.1522,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020201,2026-06-04T20:05:41+00:00,train,pgsql,aidac-pgsql,192.168.136.78,billing,backup_user,normal_operation,write,INSERT,audit_log,"INSERT INTO audit_log(user_id, action, created_at) VALUES (577981, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,14,0,0,0,normal,INFO,0,none,0.121,0.0624,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020202,2026-06-04T20:06:04+00:00,train,mssql,aidac-mssql,192.168.136.177,inventory,dba_admin,normal_operation,maintenance,ALTER,orders,ALTER INDEX idx_orders_customer REBUILD;,40,0,0,0,0,normal,LOW,0,none,0.2245,0.1691,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020203,2026-06-04T20:06:27+00:00,train,mssql,aidac-mssql,192.168.136.84,auditdb,svc_backup,normal_operation,read,SELECT,payments,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,50,0,0,0,normal,LOW,0,none,0.3169,0.3074,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020204,2026-06-04T20:06:50+00:00,train,pgsql,aidac-pgsql,192.168.136.200,billing,svc_batch,normal_operation,maintenance,ALTER,transactions,ALTER INDEX idx_orders_customer REBUILD;,40,15,0,0,0,normal,LOW,0,none,0.1483,0.1462,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020205,2026-06-04T20:07:06+00:00,train,mssql,aidac-mssql,192.168.136.108,auditdb,dba_admin,normal_operation,write,UPDATE,audit_log,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 491200;,76,9,0,0,0,normal,LOW,0,none,0.3332,0.3309,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020206,2026-06-04T20:07:11+00:00,train,mssql,aidac-mssql,192.168.136.90,core_banking,app_user,deployment_window,write,INSERT,audit_log,"INSERT INTO audit_log(user_id, action, created_at) VALUES (644287, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,10,0,0,1,normal,LOW,0,none,0.2262,0.2094,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020207,2026-06-04T20:07:16+00:00,train,mssql,aidac-mssql,192.168.136.198,hr,etl_user,deployment_window,maintenance,BACKUP,customers,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,8,0,0,1,normal,INFO,0,none,0.1711,0.1328,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020208,2026-06-04T20:07:33+00:00,train,mssql,aidac-mssql,192.168.136.88,crm,svc_batch,normal_operation,read,SELECT,payments,"SELECT customer_id, status FROM customers WHERE customer_id = 499457;",69,294,0,0,0,normal,INFO,0,none,0.2871,0.2695,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020209,2026-06-04T20:07:42+00:00,train,mssql,aidac-mssql,192.168.136.87,crm,svc_etl,normal_operation,maintenance,BACKUP,audit_log,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,1,0,0,0,normal,INFO,0,none,0.1775,0.1248,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020210,2026-06-04T20:07:52+00:00,train,mssql,aidac-mssql,192.168.136.92,inventory,readonly_user,deployment_window,reporting,SELECT,customers,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,191,0,0,1,normal,INFO,0,none,0.3023,0.2606,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020211,2026-06-04T20:07:58+00:00,train,pgsql,aidac-pgsql,192.168.136.28,core_banking,svc_batch,normal_operation,maintenance,ALTER,transactions,ALTER INDEX idx_orders_customer REBUILD;,40,8,0,0,0,normal,INFO,0,none,0.2026,0.1443,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020212,2026-06-04T20:08:16+00:00,train,pgsql,aidac-pgsql,192.168.136.86,billing,app_user,normal_operation,read,SELECT,users,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,294,0,0,0,normal,LOW,0,none,0.0325,0.0,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020213,2026-06-04T20:08:30+00:00,train,mssql,aidac-mssql,192.168.136.181,inventory,svc_backup,normal_operation,maintenance,ALTER,customers,ALTER INDEX idx_orders_customer REBUILD;,40,4,0,0,0,normal,LOW,0,none,0.3089,0.3067,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020214,2026-06-04T20:08:54+00:00,train,mssql,aidac-mssql,192.168.136.26,core_banking,readonly_user,maintenance_window,maintenance,BACKUP,audit_log,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,15,0,0,1,normal,LOW,0,none,0.2904,0.235,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020215,2026-06-04T20:09:08+00:00,train,mssql,aidac-mssql,192.168.136.196,hr,svc_backup,normal_operation,maintenance,ALTER,users,ALTER INDEX idx_orders_customer REBUILD;,40,0,0,0,0,normal,LOW,0,none,0.1984,0.1482,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020216,2026-06-04T20:09:12+00:00,train,pgsql,aidac-pgsql,192.168.136.129,billing,dba_admin,deployment_window,read,SELECT,payments,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,387,0,0,1,normal,INFO,0,none,0.0588,0.0,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020217,2026-06-04T20:09:25+00:00,train,mssql,aidac-mssql,192.168.136.60,auditdb,backup_user,incident_response,reporting,SELECT,transactions,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,149,0,0,0,normal,LOW,0,none,0.1405,0.1098,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020218,2026-06-04T20:09:42+00:00,train,pgsql,aidac-pgsql,192.168.136.222,inventory,etl_user,incident_response,maintenance,BACKUP,audit_log,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,19,0,0,0,normal,LOW,0,none,0.0729,0.0629,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020219,2026-06-04T20:09:58+00:00,train,mssql,aidac-mssql,192.168.136.38,inventory,dba_admin,normal_operation,maintenance,ALTER,users,ALTER INDEX idx_orders_customer REBUILD;,40,8,0,0,0,normal,INFO,0,none,0.1255,0.1244,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020220,2026-06-04T20:10:03+00:00,train,pgsql,aidac-pgsql,192.168.136.184,billing,dba_admin,backup_window,maintenance,ALTER,payments,ALTER INDEX idx_orders_customer REBUILD;,40,14,0,0,1,normal,LOW,0,none,0.1278,0.093,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020221,2026-06-04T20:10:12+00:00,train,pgsql,aidac-pgsql,192.168.136.139,auditdb,app_user,normal_operation,read,SELECT,users,"SELECT customer_id, status FROM customers WHERE customer_id = 333287;",69,472,0,0,0,normal,INFO,0,none,0.0557,0.0517,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020222,2026-06-04T20:10:20+00:00,train,mssql,aidac-mssql,192.168.136.238,hr,app_user,normal_operation,reporting,SELECT,audit_log,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,393,0,0,0,normal,LOW,0,none,0.0811,0.016,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020223,2026-06-04T20:10:27+00:00,train,mssql,aidac-mssql,192.168.136.86,inventory,svc_etl,deployment_window,write,INSERT,orders,"INSERT INTO audit_log(user_id, action, created_at) VALUES (962722, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,8,0,0,1,normal,LOW,0,none,0.0207,0.0,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020224,2026-06-04T20:10:44+00:00,train,pgsql,aidac-pgsql,192.168.136.159,auditdb,backup_user,normal_operation,write,UPDATE,payments,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 366393;,76,8,0,0,0,normal,LOW,0,none,0.0946,0.0325,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020225,2026-06-04T20:10:47+00:00,train,mssql,aidac-mssql,192.168.136.203,crm,etl_user,backup_window,maintenance,ALTER,payments,ALTER INDEX idx_orders_customer REBUILD;,40,19,0,0,1,normal,LOW,0,none,0.318,0.3174,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020226,2026-06-04T20:11:08+00:00,train,mssql,aidac-mssql,192.168.136.170,core_banking,svc_backup,maintenance_window,read,SELECT,customers,"SELECT customer_id, status FROM customers WHERE customer_id = 569016;",69,459,0,0,1,normal,INFO,0,none,0.0696,0.057,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020227,2026-06-04T20:11:33+00:00,train,pgsql,aidac-pgsql,192.168.136.198,auditdb,etl_user,normal_operation,read,SELECT,customers,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,492,0,0,0,normal,LOW,0,none,0.014,0.0,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020228,2026-06-04T20:12:03+00:00,train,pgsql,aidac-pgsql,192.168.136.57,inventory,svc_batch,backup_window,read,SELECT,audit_log,"SELECT customer_id, status FROM customers WHERE customer_id = 990952;",69,44,0,0,1,normal,INFO,0,none,0.2948,0.2487,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020229,2026-06-04T20:12:33+00:00,train,pgsql,aidac-pgsql,192.168.136.217,auditdb,dba_admin,normal_operation,write,INSERT,orders,"INSERT INTO audit_log(user_id, action, created_at) VALUES (755548, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,1,0,0,0,normal,INFO,0,none,0.2049,0.201,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020230,2026-06-04T20:12:59+00:00,train,mssql,aidac-mssql,192.168.136.224,inventory,readonly_user,normal_operation,maintenance,BACKUP,users,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,6,0,0,0,normal,INFO,0,none,0.2192,0.1676,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020231,2026-06-04T20:13:27+00:00,train,pgsql,aidac-pgsql,192.168.136.101,billing,dba_admin,normal_operation,write,INSERT,customers,"INSERT INTO audit_log(user_id, action, created_at) VALUES (71827, 'LOGIN_OK', CURRENT_TIMESTAMP);",97,3,0,0,0,normal,LOW,0,none,0.2319,0.202,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020232,2026-06-04T20:13:31+00:00,train,mssql,aidac-mssql,192.168.136.97,core_banking,readonly_user,normal_operation,maintenance,BACKUP,payments,BACKUP DATABASE billing TO DISK = '/backup/billing_full.bak';,61,15,0,0,0,normal,INFO,0,none,0.046,0.0,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020233,2026-06-04T20:13:43+00:00,train,mssql,aidac-mssql,192.168.136.97,hr,etl_user,normal_operation,write,INSERT,customers,"INSERT INTO audit_log(user_id, action, created_at) VALUES (359649, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,4,0,0,0,normal,INFO,0,none,0.0542,0.0401,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020234,2026-06-04T20:14:12+00:00,train,mssql,aidac-mssql,192.168.136.193,core_banking,svc_backup,incident_response,reporting,SELECT,audit_log,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,293,0,0,0,normal,INFO,0,none,0.0683,0.0038,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020235,2026-06-04T20:14:27+00:00,train,mssql,aidac-mssql,192.168.136.66,billing,svc_etl,normal_operation,maintenance,ALTER,audit_log,ALTER INDEX idx_orders_customer REBUILD;,40,16,0,0,0,normal,INFO,0,none,0.3273,0.3109,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020236,2026-06-04T20:14:51+00:00,train,mssql,aidac-mssql,192.168.136.205,auditdb,dba_admin,normal_operation,write,UPDATE,payments,UPDATE accounts SET last_seen = CURRENT_TIMESTAMP WHERE account_id = 370454;,76,7,0,0,0,normal,INFO,0,none,0.276,0.237,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020237,2026-06-04T20:15:15+00:00,train,mssql,aidac-mssql,192.168.136.41,core_banking,etl_user,maintenance_window,reporting,SELECT,users,SELECT count(*) FROM transactions WHERE status = 'SETTLED';,59,291,0,0,1,normal,INFO,0,none,0.2626,0.2045,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020238,2026-06-04T20:15:44+00:00,train,mssql,aidac-mssql,192.168.136.125,billing,app_user,deployment_window,maintenance,ALTER,audit_log,ALTER INDEX idx_orders_customer REBUILD;,40,20,0,0,1,normal,LOW,0,none,0.3041,0.2581,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020239,2026-06-04T20:15:47+00:00,train,pgsql,aidac-pgsql,192.168.136.227,billing,report_user,normal_operation,read,SELECT,orders,"SELECT order_id, amount FROM orders WHERE order_date >= CURRENT_DATE - INTERVAL '7 days';",89,266,0,0,0,normal,INFO,0,none,0.1618,0.1346,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020240,2026-06-04T20:15:58+00:00,train,mssql,aidac-mssql,192.168.136.189,auditdb,svc_etl,backup_window,read,SELECT,payments,"SELECT customer_id, status FROM customers WHERE customer_id = 890489;",69,68,0,0,1,normal,INFO,0,none,0.1009,0.0924,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020241,2026-06-04T20:16:21+00:00,train,mssql,aidac-mssql,192.168.136.237,inventory,svc_etl,normal_operation,maintenance,ALTER,customers,ALTER INDEX idx_orders_customer REBUILD;,40,9,0,0,0,normal,LOW,0,none,0.0408,0.0,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020242,2026-06-04T20:16:49+00:00,train,pgsql,aidac-pgsql,192.168.136.21,core_banking,dba_admin,incident_response,write,INSERT,users,"INSERT INTO audit_log(user_id, action, created_at) VALUES (893429, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,16,0,0,0,normal,LOW,0,none,0.2777,0.267,allow,normal,controlled_sql_lab_47832_v1_seed42
EVT-020243,2026-06-04T20:17:19+00:00,train,pgsql,aidac-pgsql,192.168.136.73,core_banking,backup_user,normal_operation,write,INSERT,audit_log,"INSERT INTO audit_log(user_id, action, created_at) VALUES (442902, 'LOGIN_OK', CURRENT_TIMESTAMP);",98,9,0,0,0,normal,LOW,0,none,0.0215,0.0034,allow,normal,controlled_sql_lab_47832_v1_seed42
